id	file_name	title	title_playlist	playlist	composer	year	year_truncated	tonality	tune_key	tune_mode	structure	num_bars	time_signature	cycle_fifths_order	style	musicbrainz_id	wikidata_id	wikidata_allmusic	wiki_link	wikidata_description	lyricist
1433	dataset/trad/Rent Party Blues.xml	Rent Party Blues	Rent Party Blues [trad]	trad	Duke Ellington	1929.0	1929.0	F major	F	major	verseverseAB	48.0	4/4	-1.0	Medium Swing	8e027ab1-593f-4ba1-b1a8-9eb3ca39c63a					
1433	dataset/trad/Rent Party Blues.xml	Rent Party Blues	Rent Party Blues [trad]	trad	Johnny Hodges	1929.0	1929.0	F major	F	major	verseverseAB	48.0	4/4	-1.0	Medium Swing	8e027ab1-593f-4ba1-b1a8-9eb3ca39c63a					
1434	dataset/trad/Rockin' Chair (Dixieland Tunes).xml	Rockin' Chair	Rockin' Chair [trad]	trad	Hoagy Carmichael	1929.0	1929.0	Eb major	Eb	major	ABA	32.0	4/4	-3.0	Medium Swing	daf67eab-2ae6-39e4-93be-eb91b4ce6890	Q1245364		https://en.wikipedia.org/wiki/Rockin%27_Chair_(1929_song)	song	Hoagy Carmichael
1435	dataset/trad/Rosalie.xml	Rosalie	Rosalie [trad]	trad	Cole Porter	1957.0	1957.0	Eb major	Eb	major	AB	32.0	4/4	-3.0	Medium Swing	3282a8f4-8b60-337d-8ddf-52b72fbad82e					Cole Porter
1436	dataset/trad/Roses Of Picardy.xml	Roses Of Picardy	Roses Of Picardy [trad]	trad	Haydn Wood	1916.0	1916.0	Bb major	Bb	major	AB	32.0	4/4	-2.0	Medium Swing	3952ddb8-7a7e-33b1-81f4-aebac38b56b1	Q3431416		https://en.wikipedia.org/wiki/Roses_of_Picardy	British popular song by  Frederick Weatherly and Haydn Wood, published in 1917	Frederick Edward Weatherly
1437	dataset/trad/Running Wild.xml	Running Wild	Running Wild [trad]	trad	Arthur Harrington Gibbs	1922.0	1922.0	Bb major	Bb	major	AB	32.0	4/4	-2.0	Up Tempo Swing	54ca459f-d872-438b-b4d3-a00c3a0c9e23					Joe Grey, Leo Wood
1438	dataset/trad/Same Old Love, The.xml	Same Old Love, The	Same Old Love, The [trad]	trad	John Paul White			F major	F	major	A	16.0	4/4	-1.0	Medium Ballad	f68fdec3-7064-4f82-a8f4-222d612a79df					
1438	dataset/trad/Same Old Love, The.xml	Same Old Love, The	Same Old Love, The [trad]	trad	Joy Williams			F major	F	major	A	16.0	4/4	-1.0	Medium Ballad	f68fdec3-7064-4f82-a8f4-222d612a79df					
1439	dataset/trad/Saturday Night Function.xml	Saturday Night Function	Saturday Night Function [trad]	trad	Barney Bigard	1929.0	1929.0	Eb major	Eb	major	A	16.0	4/4	-3.0	Medium Swing	1557d7b0-fd8a-4b82-8788-fdeb764fe7b7					
1439	dataset/trad/Saturday Night Function.xml	Saturday Night Function	Saturday Night Function [trad]	trad	Duke Ellington	1929.0	1929.0	Eb major	Eb	major	A	16.0	4/4	-3.0	Medium Swing	1557d7b0-fd8a-4b82-8788-fdeb764fe7b7					
1440	dataset/trad/Save Your Sorrows For Tomorrow.xml	Save Your Sorrows For Tomorrow	Save Your Sorrows For Tomorrow [trad]	trad	Al Sherman	1925.0	1925.0	Bb major	Bb	major	ABAC	32.0	4/4	-2.0	Medium Swing	cc24b4a4-70b6-43ce-b0a2-f30aac8fef5f					Buddy DeSylva
1441	dataset/trad/Sheik Of Araby (Dixieland Tunes).xml	Sheik Of Araby	Sheik Of Araby [trad]	trad	Ted Snyder	1921.0	1921.0	Bb major	Bb	major	ABAC	32.0	4/4	-2.0	Medium Swing	c55ad2a2-1859-3cb6-ba9c-21a16b97ecff	Q1256584		https://en.wikipedia.org/wiki/The_Sheik_of_Araby	1921 song with with music by Ted Snyder and lyrics by Harry B. Smith and Francis Wheeler	Francis Wheeler, Harry B. Smith
1442	dataset/trad/Shoe Shine Boy.xml	Shoe Shine Boy	Shoe Shine Boy [trad]	trad	Saul Chaplin	1936.0	1936.0	F major	F	major	AABA	32.0	4/4	-1.0	Medium Swing	1e9aecc4-ea28-3aec-acc1-1e865d0f43d0					Sammy Cahn
1443	dataset/trad/Should I Reveal.xml	Should I Reveal	Should I Reveal [trad]	trad	Nacio Herb Brown	1929.0	1929.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Medium Swing	95408fdf-b861-33ee-acfd-e8efdb99756f	Q96080432	mc0002592329		"original song composed by Nacio Herb Brown, lyrics by Arthur Freed; from the 1930 film ""Lord Byron of Broadway"""	Arthur Freed
1444	dataset/trad/Shout 'Em, Aunt Tillie.xml	Shout 'Em, Aunt Tillie	Shout 'Em, Aunt Tillie [trad]	trad	Duke Ellington	1927.0	1927.0	D minor	D	minor	AABC	36.0	4/4	-1.0	Medium Swing	0b949765-bca1-3c91-90f2-0b813f6d029f					
1444	dataset/trad/Shout 'Em, Aunt Tillie.xml	Shout 'Em, Aunt Tillie	Shout 'Em, Aunt Tillie [trad]	trad	Irving Mills	1927.0	1927.0	D minor	D	minor	AABC	36.0	4/4	-1.0	Medium Swing	0b949765-bca1-3c91-90f2-0b813f6d029f					
1445	dataset/trad/Si Tu Vois Ma Mere (Lonely) 1.xml	Si Tu Vois Ma Mere (Lonely)	Si Tu Vois Ma Mere (Lonely) [trad]	trad	Sidney Bechet	1958.0	1958.0	Bb major	Bb	major	ABAC	32.0	4/4	-2.0	Medium Swing	25579058-d0d4-4e7e-8a22-21a9f9349506					Jean Broussolle
1446	dataset/trad/Sidewalks Of New York.xml	Sidewalks Of New York	Sidewalks Of New York [trad]	trad	Charles B. Lawlor	1894.0	1900.0	F major	F	major	ABAC	32.0	4/4	-1.0	Medium Swing	702f8738-ec3a-4514-bf29-1c2352ce677a					James W. Blake
1447	dataset/trad/Singin' The Blues.xml	Singin' The Blues	Singin' The Blues [trad]	trad	Con Conrad	1920.0	1920.0	C major	C	major	ABAC	32.0	4/4	0.0	Medium Swing	91a3d077-d8eb-4b99-bc8f-705854180a62	Q17034691	mc0000749005	https://en.wikipedia.org/wiki/Singin%27_the_Blues_(1920_song)	original song composed by Con Conrad and J. Russel Robinson, lyrics by Joe Young and Sam M. Lewis	Joe Young, Sam M. Lewis
1447	dataset/trad/Singin' The Blues.xml	Singin' The Blues	Singin' The Blues [trad]	trad	J. Russel Robinson	1920.0	1920.0	C major	C	major	ABAC	32.0	4/4	0.0	Medium Swing	91a3d077-d8eb-4b99-bc8f-705854180a62	Q17034691	mc0000749005	https://en.wikipedia.org/wiki/Singin%27_the_Blues_(1920_song)	original song composed by Con Conrad and J. Russel Robinson, lyrics by Joe Young and Sam M. Lewis	Joe Young, Sam M. Lewis
1448	dataset/trad/Sleepy Time Gal.xml	Sleepy Time Gal	Sleepy Time Gal [trad]	trad	Ange Lorenzo	1924.0	1924.0	F major	F	major	ABAC	32.0	4/4	-1.0	Medium Swing	6f8148c6-24f5-4434-9350-e8d7c166f07e					
1448	dataset/trad/Sleepy Time Gal.xml	Sleepy Time Gal	Sleepy Time Gal [trad]	trad	Joseph R. Alden	1924.0	1924.0	F major	F	major	ABAC	32.0	4/4	-1.0	Medium Swing	6f8148c6-24f5-4434-9350-e8d7c166f07e					
1448	dataset/trad/Sleepy Time Gal.xml	Sleepy Time Gal	Sleepy Time Gal [trad]	trad	Raymond B. Egan	1924.0	1924.0	F major	F	major	ABAC	32.0	4/4	-1.0	Medium Swing	6f8148c6-24f5-4434-9350-e8d7c166f07e					
1448	dataset/trad/Sleepy Time Gal.xml	Sleepy Time Gal	Sleepy Time Gal [trad]	trad	Richard A. Whiting	1924.0	1924.0	F major	F	major	ABAC	32.0	4/4	-1.0	Medium Swing	6f8148c6-24f5-4434-9350-e8d7c166f07e					
1449	dataset/trad/Some Of These Days.xml	Some Of These Days	Some Of These Days [trad]	trad	Shelton Brooks	1910.0	1910.0	F major	F	major	AB	32.0	4/4	-1.0	Medium Swing	d912e4c0-c0c6-3dc6-8f90-1f422aa2c281	Q4348404	mc0002618993	https://en.wikipedia.org/wiki/Some_of_These_Days	1910 popular song composed by Shelton Brooks	Shelton Brooks
1450	dataset/trad/Somebody Stole My Gal.xml	Somebody Stole My Gal	Somebody Stole My Gal [trad]	trad	Leo Wood	1918.0	1918.0	Eb major	Eb	major	A	40.0	4/4	-3.0	Medium Swing	dffa947b-17b3-4c33-9790-d9ddac4e0ae4	Q17036449		https://en.wikipedia.org/wiki/Somebody_Stole_My_Gal	song composed by Leo Wood performed by Benny Goodman	Leo Wood
1451	dataset/trad/Someday (You'll Want Me To Want You).xml	Someday (You'll Want Me To Want You)	Someday (You'll Want Me To Want You) [trad]	trad	Unknown Composer			Bb major	Bb	major	ABAC	32.0	4/4	-2.0	Medium Swing						
1452	dataset/trad/Someday Sweetheart.xml	Someday Sweetheart	Someday Sweetheart [trad]	trad	John Spikes	1919.0	1919.0	F major	F	major	AB	32.0	4/4	-1.0	Medium Swing	959140e7-bcbd-35f7-af1e-499389b50ccd					
1452	dataset/trad/Someday Sweetheart.xml	Someday Sweetheart	Someday Sweetheart [trad]	trad	Reb Spikes	1919.0	1919.0	F major	F	major	AB	32.0	4/4	-1.0	Medium Swing	959140e7-bcbd-35f7-af1e-499389b50ccd					
1453	dataset/trad/Someone's Rocking My Dreamboat  (Dixieland Tunes).xml	Someone's Rocking My Dreamboat	Someone's Rocking My Dreamboat [trad]	trad	Emerson C. Scott	1941.0	1941.0	Eb major	Eb	major	AABA	34.0	4/4	-3.0	Medium Swing	992e0f65-d5d3-46fd-9f5e-e993f280bed0					
1453	dataset/trad/Someone's Rocking My Dreamboat  (Dixieland Tunes).xml	Someone's Rocking My Dreamboat	Someone's Rocking My Dreamboat [trad]	trad	Leon René	1941.0	1941.0	Eb major	Eb	major	AABA	34.0	4/4	-3.0	Medium Swing	992e0f65-d5d3-46fd-9f5e-e993f280bed0					
1453	dataset/trad/Someone's Rocking My Dreamboat  (Dixieland Tunes).xml	Someone's Rocking My Dreamboat	Someone's Rocking My Dreamboat [trad]	trad	Otis René	1941.0	1941.0	Eb major	Eb	major	AABA	34.0	4/4	-3.0	Medium Swing	992e0f65-d5d3-46fd-9f5e-e993f280bed0					
1454	dataset/trad/Song Of The Wanderer.xml	Song Of The Wanderer	Song Of The Wanderer [trad]	trad	Neil Moret	1926.0	1926.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Swing	35e7650e-c076-3981-9918-c1a19c7500a9					
1455	dataset/trad/South.xml	South	South [trad]	trad	Bennie Moten	1924.0	1924.0	Eb major	Eb	major	AAB	31.0	4/4	-3.0	Medium Swing	e85afde1-2aa5-43a4-b280-dd9cb9542b38					
1456	dataset/trad/Spread A Little Happiness.xml	Spread A Little Happiness	Spread A Little Happiness [trad]	trad	Vivian Ellis	1929.0	1929.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	8b95cf62-b287-4d8a-a2cf-d91c4300344e	Q7580259		https://en.wikipedia.org/wiki/Spread_a_Little_Happiness	song by Vivian Ellis, Clifford Grey, Greatrex Newman (1928)	Clifford Grey, Greatrex Newman
1457	dataset/trad/Stealin' Apples.xml	Stealin' Apples	Stealin' Apples [trad]	trad	Fats Waller	1936.0	1936.0	F major	F	major	AABA	32.0	4/4	-1.0	Medium Swing	0bd81a0d-d931-4ace-ba05-956e6dafdc4a					Andy Razaf
1458	dataset/trad/Stranger On The Shore.xml	Stranger On The Shore	Stranger On The Shore [trad]	trad	Acker Bilk	1961.0	1961.0	Bb major	Bb	major	AABA	34.0	4/4	-2.0	Ballad	e5fff3f6-0854-3318-b5a6-0be14b99b635	Q7621561		https://en.wikipedia.org/wiki/Stranger_on_the_Shore	original instrumental composed and performed by Acker Bilk	
1459	dataset/trad/Sugar (That Sugar Baby Of Mine).xml	Sugar (That Sugar Baby Of Mine)	Sugar (That Sugar Baby Of Mine) [trad]	trad	Alex Belledna	1970.0	1970.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	6cb35b5d-30bc-3c75-85f5-a7194ead7b04	Q7634736		https://en.wikipedia.org/wiki/Sugar:_That_Sugar_Baby_O%27Mine	1928 song by Maceo Pinkard, Edna Alexander and Sidney D. Mitchell	
1459	dataset/trad/Sugar (That Sugar Baby Of Mine).xml	Sugar (That Sugar Baby Of Mine)	Sugar (That Sugar Baby Of Mine) [trad]	trad	Maceo Pinkard	1970.0	1970.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	6cb35b5d-30bc-3c75-85f5-a7194ead7b04	Q7634736		https://en.wikipedia.org/wiki/Sugar:_That_Sugar_Baby_O%27Mine	1928 song by Maceo Pinkard, Edna Alexander and Sidney D. Mitchell	
1459	dataset/trad/Sugar (That Sugar Baby Of Mine).xml	Sugar (That Sugar Baby Of Mine)	Sugar (That Sugar Baby Of Mine) [trad]	trad	Sidney Mitchell	1970.0	1970.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Swing	6cb35b5d-30bc-3c75-85f5-a7194ead7b04	Q7634736		https://en.wikipedia.org/wiki/Sugar:_That_Sugar_Baby_O%27Mine	1928 song by Maceo Pinkard, Edna Alexander and Sidney D. Mitchell	
1460	dataset/trad/Summertime (Dixieland Tunes).xml	Summertime	Summertime [trad]	trad	George Gershwin	1935.0	1935.0	G minor	G	minor	A	16.0	4/4	-2.0	Slow Swing	986359d8-34ff-3fe2-84fe-155b5f167975	Q844046		https://en.wikipedia.org/wiki/Summertime_(George_Gershwin_song)	aria from the opera Porgy and Bess, composed by George Gershwin, lyrics by DuBose Heyward	Dorothy Heyward, DuBose Heyward, Ira Gershwin
1461	dataset/trad/Sunday.xml	Sunday	Sunday [trad]	trad	Benny Krueger	1926.0	1926.0	Bb major	Bb	major	verseAABA	48.0	4/4	-2.0	Medium Swing	28a9afc2-5a48-42e7-9623-a75a60831a02	Q22043308		https://en.wikipedia.org/wiki/Sunday_(Chester_Conn_song)	original song written and composed by Chester Conn, Jule Styne, Bennie Krueger, Ned Miller	
1461	dataset/trad/Sunday.xml	Sunday	Sunday [trad]	trad	Chester Conn	1926.0	1926.0	Bb major	Bb	major	verseAABA	48.0	4/4	-2.0	Medium Swing	28a9afc2-5a48-42e7-9623-a75a60831a02	Q22043308		https://en.wikipedia.org/wiki/Sunday_(Chester_Conn_song)	original song written and composed by Chester Conn, Jule Styne, Bennie Krueger, Ned Miller	
1461	dataset/trad/Sunday.xml	Sunday	Sunday [trad]	trad	Jule Styne	1926.0	1926.0	Bb major	Bb	major	verseAABA	48.0	4/4	-2.0	Medium Swing	28a9afc2-5a48-42e7-9623-a75a60831a02	Q22043308		https://en.wikipedia.org/wiki/Sunday_(Chester_Conn_song)	original song written and composed by Chester Conn, Jule Styne, Bennie Krueger, Ned Miller	
1461	dataset/trad/Sunday.xml	Sunday	Sunday [trad]	trad	Ned Miller	1926.0	1926.0	Bb major	Bb	major	verseAABA	48.0	4/4	-2.0	Medium Swing	28a9afc2-5a48-42e7-9623-a75a60831a02	Q22043308		https://en.wikipedia.org/wiki/Sunday_(Chester_Conn_song)	original song written and composed by Chester Conn, Jule Styne, Bennie Krueger, Ned Miller	
1462	dataset/trad/Sweet Lorraine (Dixieland Tunes).xml	Sweet Lorraine	Sweet Lorraine [trad]	trad	Cliff Burwell	1928.0	1928.0	F major	F	major	AAB	32.0	4/4	-1.0	Medium Swing	6a020627-bce6-3b6a-a802-96d923a84f3c	Q4353076	mc0002451555	https://en.wikipedia.org/wiki/Sweet_Lorraine	1928 jazz standard by Cliff Burwell (music) and Mitchell Parish (lyrics)	Mitchell Parish
1463	dataset/trad/Sweet Savannah Sue.xml	Sweet Savannah Sue	Sweet Savannah Sue [trad]	trad	Fats Waller	1929.0	1929.0	Bb major	Bb	major	verseAB	48.0	4/4	-2.0	Medium Swing	49c2fbfe-5474-4668-b5a4-3ebe1190b33a					
1464	dataset/trad/Sweet Substitute.xml	Sweet Substitute	Sweet Substitute [trad]	trad	Fats Waller	1938.0	1938.0	Ab major	Ab	major	introverseAAintroverseA	74.0	4/4	-4.0	Medium Swing						
1465	dataset/trad/Sweetheart Of Sigma Chi, The.xml	Sweetheart Of Sigma Chi, The	Sweetheart Of Sigma Chi, The [trad]	trad	F. Dudleigh Vernor	1912.0	1912.0	F major	F	major	AB	32.0	4/4	-1.0	Ballad	c4354e24-c235-4e26-91e4-7bd033d44280	Q7655704		https://en.wikipedia.org/wiki/Sweetheart_of_Sigma_Chi	college fraternity song written by Byron D. Stokes and F. Dudleigh Vernor	Byron D. Stokes
1466	dataset/trad/Sweethearts On Parade.xml	Sweethearts On Parade	Sweethearts On Parade [trad]	trad	Carmen Lombardo	1928.0	1928.0	F major	F	major	AB	32.0	4/4	-1.0	Medium Swing	316f85d4-5ded-3133-bad8-5849fdd0f4c3					Charles Newman
1467	dataset/trad/That Da Da Strain.xml	That Da Da Strain	That Da Da Strain [trad]	trad	Edgar Dowell	1922.0	1922.0	Bb major	Bb	major	verseA	31.0	4/4	-2.0	Medium Swing	6146c08f-0000-3c4f-876c-1314c8a3cc89					
1467	dataset/trad/That Da Da Strain.xml	That Da Da Strain	That Da Da Strain [trad]	trad	Mamie Medina	1922.0	1922.0	Bb major	Bb	major	verseA	31.0	4/4	-2.0	Medium Swing	6146c08f-0000-3c4f-876c-1314c8a3cc89					
1468	dataset/trad/That's Life I Guess.xml	That's Life I Guess	That's Life I Guess [trad]	trad	Peter de Rose	1936.0	1936.0	Ab major	Ab	major	AABA	32.0	4/4	-4.0	Medium Swing	2fe8eb16-da41-4f2c-902f-c968fec2b5eb					Sam M. Lewis
1469	dataset/trad/That's My Home (Dixieland Tunes).xml	That's My Home	That's My Home [trad]	trad	Ben Ellison	1932.0	1932.0	F major	F	major	AABA	32.0	4/4	-1.0	Medium Swing	4d82aa24-b57e-3412-b437-161e1227b6f4					
1469	dataset/trad/That's My Home (Dixieland Tunes).xml	That's My Home	That's My Home [trad]	trad	Leon René	1932.0	1932.0	F major	F	major	AABA	32.0	4/4	-1.0	Medium Swing	4d82aa24-b57e-3412-b437-161e1227b6f4					
1469	dataset/trad/That's My Home (Dixieland Tunes).xml	That's My Home	That's My Home [trad]	trad	Otis René	1932.0	1932.0	F major	F	major	AABA	32.0	4/4	-1.0	Medium Swing	4d82aa24-b57e-3412-b437-161e1227b6f4					
1470	dataset/trad/That's My Weakness Now.xml	That's My Weakness Now	That's My Weakness Now [trad]	trad	Bud Green	1928.0	1928.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Swing	28cb4f0f-bb5d-4d23-ba46-e8529d966b38					
1470	dataset/trad/That's My Weakness Now.xml	That's My Weakness Now	That's My Weakness Now [trad]	trad	Sam H. Stept	1928.0	1928.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Swing	28cb4f0f-bb5d-4d23-ba46-e8529d966b38					
1471	dataset/trad/Thousand Goodnights, A.xml	Thousand Goodnights, A	Thousand Goodnights, A [trad]	trad	Walter Donaldson			F major	F	major	AB	32.0	4/4	-1.0	Ballad						
1472	dataset/trad/Three Little Words (Dixieland Tunes).xml	Three Little Words	Three Little Words [trad]	trad	Harry Ruby	1930.0	1930.0	C major	C	major	AABA	32.0	4/4	0.0	Medium Up Swing	25da9e17-9428-39d0-9e4d-aae7fa5e1564	Q7797594	mc0002620420	https://en.wikipedia.org/wiki/Three_Little_Words_(song)	original song written and composed by Kalmar and Ruby	Bert Kalmar
1473	dataset/trad/Till We Meet Again.xml	Till We Meet Again	Till We Meet Again [trad]	trad	Richard A. Whiting	1918.0	1918.0	Ab major	Ab	major	AA	32.0	4/4	-4.0	Medium Swing	459d629b-05f7-4729-a902-7d5147dd597e	Q7802216		https://en.wikipedia.org/wiki/Till_We_Meet_Again_(1918_song)	1918 song	Raymond B. Egan
1474	dataset/trad/True (You Don't Love Me ).xml	True (You Don't Love Me )	True (You Don't Love Me ) [trad]	trad	Walter G Samuels, Leonard Whitcup	1934.0	1934.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Medium Swing						
1475	dataset/trad/True Love.xml	True Love	True Love [trad]	trad	Cole Porter	1956.0	1956.0	F major	F	major	AABA	32.0	3/4	-1.0	Medium Waltz	ec603554-4db4-4216-b5d9-4188cf7905f0	Q689542		https://en.wikipedia.org/wiki/True_Love_(Cole_Porter_song)	song written and composed by Cole Porter, originally recorded by Bing Crosby and Grace Kelly and released in 1956	Cole Porter
1476	dataset/trad/Until The Real Thing Comes Along.xml	Until The Real Thing Comes Along	Until The Real Thing Comes Along [trad]	trad	Alberta Nichols	1936.0	1936.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	b15c1df7-f7c1-3aea-b744-735cf9ebe450	Q7897684		https://en.wikipedia.org/wiki/Until_the_Real_Thing_Comes_Along	song written and composed by Mann Holiner, Alberta Nichols, Sammy Cahn, Saul Chaplin and L.E. Freeman	Alberta Nichols, L.E. Freeman, Mann Holiner, Sammy Cahn, Saul Chaplin
1476	dataset/trad/Until The Real Thing Comes Along.xml	Until The Real Thing Comes Along	Until The Real Thing Comes Along [trad]	trad	L.E. Freeman	1936.0	1936.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	b15c1df7-f7c1-3aea-b744-735cf9ebe450	Q7897684		https://en.wikipedia.org/wiki/Until_the_Real_Thing_Comes_Along	song written and composed by Mann Holiner, Alberta Nichols, Sammy Cahn, Saul Chaplin and L.E. Freeman	Alberta Nichols, L.E. Freeman, Mann Holiner, Sammy Cahn, Saul Chaplin
1476	dataset/trad/Until The Real Thing Comes Along.xml	Until The Real Thing Comes Along	Until The Real Thing Comes Along [trad]	trad	Mann Holiner	1936.0	1936.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	b15c1df7-f7c1-3aea-b744-735cf9ebe450	Q7897684		https://en.wikipedia.org/wiki/Until_the_Real_Thing_Comes_Along	song written and composed by Mann Holiner, Alberta Nichols, Sammy Cahn, Saul Chaplin and L.E. Freeman	Alberta Nichols, L.E. Freeman, Mann Holiner, Sammy Cahn, Saul Chaplin
1476	dataset/trad/Until The Real Thing Comes Along.xml	Until The Real Thing Comes Along	Until The Real Thing Comes Along [trad]	trad	Sammy Cahn	1936.0	1936.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	b15c1df7-f7c1-3aea-b744-735cf9ebe450	Q7897684		https://en.wikipedia.org/wiki/Until_the_Real_Thing_Comes_Along	song written and composed by Mann Holiner, Alberta Nichols, Sammy Cahn, Saul Chaplin and L.E. Freeman	Alberta Nichols, L.E. Freeman, Mann Holiner, Sammy Cahn, Saul Chaplin
1476	dataset/trad/Until The Real Thing Comes Along.xml	Until The Real Thing Comes Along	Until The Real Thing Comes Along [trad]	trad	Saul Chaplin	1936.0	1936.0	Eb major	Eb	major	AABA	32.0	4/4	-3.0	Ballad	b15c1df7-f7c1-3aea-b744-735cf9ebe450	Q7897684		https://en.wikipedia.org/wiki/Until_the_Real_Thing_Comes_Along	song written and composed by Mann Holiner, Alberta Nichols, Sammy Cahn, Saul Chaplin and L.E. Freeman	Alberta Nichols, L.E. Freeman, Mann Holiner, Sammy Cahn, Saul Chaplin
1477	dataset/trad/Up A Lazy River.xml	Up A Lazy River	Up A Lazy River [trad]	trad	Hoagy Carmichael	1931.0	1931.0	F major	F	major	AB	18.0	4/4	-1.0	Medium Swing	edb44133-e487-34d5-9bcf-5404fb8797da	Q2313741	mc0002433738	https://en.wikipedia.org/wiki/(Up_A)_Lazy_River	original song written and composed by Sidney Arodin and Hoagy Carmichael	
1477	dataset/trad/Up A Lazy River.xml	Up A Lazy River	Up A Lazy River [trad]	trad	Sidney Arodin	1931.0	1931.0	F major	F	major	AB	18.0	4/4	-1.0	Medium Swing	edb44133-e487-34d5-9bcf-5404fb8797da	Q2313741	mc0002433738	https://en.wikipedia.org/wiki/(Up_A)_Lazy_River	original song written and composed by Sidney Arodin and Hoagy Carmichael	
1478	dataset/trad/Varsity Drag.xml	Varsity Drag	Varsity Drag [trad]	trad	Buddy DeSylva	1927.0	1927.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Medium Swing	7ce770d1-35ae-4a78-adcd-40dbc4968ec2					Lew Brown, Ray Henderson
1479	dataset/trad/Very Thought Of You (Dixieland Tunes), The.xml	Very Thought Of You , The	Very Thought Of You , The [trad]	trad	Ray Noble	1934.0	1934.0	Ab major	Ab	major	ABAC	32.0	4/4	-4.0	Medium Swing	96ce549c-7e30-3d4e-8bac-b4858492ebb5	Q7772472	mc0002464884	https://en.wikipedia.org/wiki/The_Very_Thought_of_You	original song written and composed by Ray Noble	Ray Noble
1480	dataset/trad/Wabash Blues 1.xml	Wabash Blues	Wabash Blues [trad]	trad	Fred Meinken	1921.0	1921.0	C major	C	major	AA	32.0	4/4	0.0	Medium Swing	557effd8-16b4-3762-a78b-ce7b8b7eab77	Q7958630		https://en.wikipedia.org/wiki/Wabash_Blues	1921 song by Fred Meinken and Dave Ringle	Dave Ringle
1481	dataset/trad/Way Down Yonder In New Orleans.xml	Way Down Yonder In New Orleans	Way Down Yonder In New Orleans [trad]	trad	Turner Layton	1922.0	1922.0	F major	F	major	verseAB	44.0	4/4	-1.0	Medium Swing	7de27226-7eaf-46d2-b81c-e9be5ded4958	Q7975773		https://en.wikipedia.org/wiki/Way_Down_Yonder_in_New_Orleans	song performed by Jo Stafford	Henry Creamer
1482	dataset/trad/We Shall Not Be Moved.xml	We Shall Not Be Moved	We Shall Not Be Moved [trad]	trad	Homer Morris	1949.0	1949.0	Eb major	Eb	major	A	16.0	4/4	-3.0	Medium Swing						
1483	dataset/trad/We'll Meet Again.xml	We'll Meet Again	We'll Meet Again [trad]	trad	Hugh Charles	1939.0	1939.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Medium Swing	c0565091-829a-3718-9a91-7d45a7dbe8ae	Q2624195	mc0002390195	https://en.wikipedia.org/wiki/We%27ll_Meet_Again	original song written and composed by Hughie Charles and Ross Parker, first recorded by Vera Lynn	Hugh Charles
1483	dataset/trad/We'll Meet Again.xml	We'll Meet Again	We'll Meet Again [trad]	trad	Ross Parker	1939.0	1939.0	Bb major	Bb	major	AABA	32.0	4/4	-2.0	Medium Swing	c0565091-829a-3718-9a91-7d45a7dbe8ae	Q2624195	mc0002390195	https://en.wikipedia.org/wiki/We%27ll_Meet_Again	original song written and composed by Hughie Charles and Ross Parker, first recorded by Vera Lynn	Hugh Charles
1484	dataset/trad/What A Wonderful World ( Dixieland Tunes) 2.xml	What A Wonderful World	What A Wonderful World [trad]	trad	Bob Thiele	1967.0	1967.0	F major	F	major	AABA	32.0	4/4	-1.0	Ballad	e7364956-ed0f-3fba-ae9a-d85faa558629	Q944632	mc0002382297	https://en.wikipedia.org/wiki/What_a_Wonderful_World	original song written and composed by George Douglas and George David Weiss; first recorded by Louis Armstrong in 1967	
1484	dataset/trad/What A Wonderful World ( Dixieland Tunes) 2.xml	What A Wonderful World	What A Wonderful World [trad]	trad	George David Weiss	1967.0	1967.0	F major	F	major	AABA	32.0	4/4	-1.0	Ballad	e7364956-ed0f-3fba-ae9a-d85faa558629	Q944632	mc0002382297	https://en.wikipedia.org/wiki/What_a_Wonderful_World	original song written and composed by George Douglas and George David Weiss; first recorded by Louis Armstrong in 1967	
1485	dataset/trad/When I Grow Too Old To Dream.xml	When I Grow Too Old To Dream	When I Grow Too Old To Dream [trad]	trad	Sigmund Romberg	1935.0	1935.0	F major	F	major	AB	32.0	4/4	-1.0	Medium Swing	1ff7aa1f-2981-38f9-baa7-ee7f3be0d5ea					Oscar Hammerstein II
1486	dataset/trad/When My Dreamboat Comes Home.xml	When My Dreamboat Comes Home	When My Dreamboat Comes Home [trad]	trad	Cliff Friend	1936.0	1936.0	Ab major	Ab	major	AA	32.0	4/4	-4.0	Medium Swing	d7ceba88-3fe6-481a-8cb5-1d87e8c38549					
